ID,Date,Latitude,Longitude,year,keep,Class,class_code,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,B11_mean,B12_mean,B2_mean,B3_mean,B4_mean,B8A_mean,B8_mean,BSI_mean,NDWI_mean,VH_mean,VV_mean,mTGSI_mean
sedinet-45,2020-11-16,34.011026,-118.817256,2020,True,sand,1,0.017777777777777778,-0.2364628988850442,0.2364628988850442,0.08882737408688965,-0.04822760476739715,0.01384083044982699,-0.0271280276816609,0.07111111111111111,-0.06698961937716265,0.03844675124951941,0.13588619761630144,-0.16000000000000003,-0.17937716262975778,-0.22145328719723184,0.008858131487889272,-0.041584006151480196,0.03844675124951941,-0.041584006151480196,-0.05173394848135333,-0.09356401384083046,0.09842368319876971,0.12456747404844293,-0.186082276047674,-0.04822760476739715,-0.10340638216070744,-0.029773164167627833,0.05536332179930796,0.1085121107266436,0.024605920799692427,0.06698961937716265,0.16000000000000003,-0.0629911572472126,0.08421376393694734,-0.13588619761630144,-0.14769703960015382,0.13588619761630144,0.0271280276816609,0.11909265667051133,-0.3014225297962323,0.19986159169550174,0.13588619761630144,-0.17937716262975778,0.0271280276816609,-0.05536332179930796,0.029773164167627833,0.22145328719723184,-0.03543252595155709,0.007443291041906958,0.05911572472126105,-0.14769703960015382,-0.04822760476739715,0.33685505574778934,-0.0271280276816609,-0.08421376393694734,-0.07972318339100345,-0.24415224913494812,0.13016532103037293,-0.0629911572472126,0.010396001537870049,0.11374086889657825,0.10340638216070744,-0.1085121107266436,0.10340638216070744,0.03254133025759323,3070.384033203125,3008.4755859375,1777.695068359375,2193.48779296875,2508.8720703125,2717.969482421875,2703.048828125,0.1097660735249519,-0.1054126545786858,-25.76517105102539,-14.19087028503418,0.08581289649009705
sedinet-46,2020-12-22,34.038064,-118.583684,2020,True,sand,1,0.06698961937716265,-0.22145328719723184,0.2069357939254133,0.05536332179930796,-0.04822760476739715,0.05173394848135333,-0.022206843521722412,0.13016532103037293,-0.07535563244905807,0.0629911572472126,0.13588619761630144,-0.1085121107266436,-0.21413302575932336,-0.24415224913494812,0.029773164167627833,-0.11374086889657825,0.07111111111111111,-0.05173394848135333,-0.08421376393694734,-0.07535563244905807,0.1085121107266436,0.14173010380622836,-0.14769703960015382,0.0271280276816609,-0.10340638216070744,-0.12456747404844293,-0.07535563244905807,0.12456747404844293,0.06698961937716265,0.03254133025759323,0.09842368319876971,-0.08882737408688965,0.13016532103037293,-0.16000000000000003,-0.09356401384083046,0.21413302575932336,0.08882737408688965,0.022206843521722412,-0.3278123798539023,0.09842368319876971,0.03254133025759323,-0.17279507881584008,-0.017777777777777778,0.05911572472126105,0.03844675124951941,0.19986159169550174,0.0015378700499807767,-0.04822760476739715,0.019930795847750864,-0.11374086889657825,-0.10340638216070744,0.3188927335640138,-0.03844675124951941,-0.09356401384083046,-0.13016532103037293,-0.24415224913494812,0.1085121107266436,-0.07535563244905807,0.012056901191849288,0.044844290657439445,0.08421376393694734,-0.186082276047674,0.07111111111111111,0.044844290657439445,2830.139892578125,2605.766845703125,1439.616577148438,1819.005126953125,2138.54931640625,2460.088134765625,2614.715087890625,0.1017335951328278,-0.1845884174108505,-22.36439895629883,-13.28494739532471,0.06479699164628983
sedinet-47,2020-12-22,34.026201,-118.518249,2020,True,sand,1,-0.01574778931180315,-0.2519646289888504,0.24415224913494812,0.16633602460592078,-0.07535563244905807,-0.019930795847750864,-0.007443291041906958,0.11374086889657825,-0.0629911572472126,0.11374086889657825,0.17937716262975778,-0.1085121107266436,-0.1929104190695886,-0.2519646289888504,0.05911572472126105,-0.06698961937716265,0.022206843521722412,-0.0271280276816609,-0.05173394848135333,-0.11374086889657825,0.11374086889657825,0.044844290657439445,-0.21413302575932336,0.003014225297962322,-0.03543252595155709,-0.0629911572472126,0.06698961937716265,0.05173394848135333,0.044844290657439445,0.024605920799692427,0.11374086889657825,-0.09356401384083046,0.1085121107266436,-0.1929104190695886,-0.14769703960015382,0.16000000000000003,-0.029773164167627833,0.05911572472126105,-0.2069357939254133,0.16633602460592078,0.13016532103037293,-0.11909265667051133,-0.05536332179930796,-0.09842368319876971,-0.07111111111111111,0.12456747404844293,-0.044844290657439445,-0.04822760476739715,0.010396001537870049,-0.06698961937716265,-0.12456747404844293,0.3553094963475586,-0.09356401384083046,-0.07111111111111111,-0.07535563244905807,-0.29287197231833906,0.16633602460592078,-0.05911572472126105,0.0005536332179930795,0.07535563244905807,0.03844675124951941,-0.05911572472126105,0.07972318339100345,0.024605920799692427,3664.07568359375,3597.28857421875,1993.3203125,2524.6748046875,2926.6552734375,3087.836181640625,3164.009765625,0.1218749508261681,-0.1125158667564392,-25.88035011291504,-17.77042961120605,0.09614430367946625
sedinet-48,2020-12-22,33.999904,-118.48706,2020,True,sand,1,-0.007443291041906958,-0.2599000384467512,0.24415224913494812,0.16633602460592078,-0.05911572472126105,-0.006151480199923107,0.044844290657439445,0.1085121107266436,-0.03543252595155709,0.11374086889657825,0.1929104190695886,-0.13016532103037293,-0.1929104190695886,-0.24415224913494812,0.06698961937716265,-0.07972318339100345,-0.024605920799692427,-0.022206843521722412,-0.08421376393694734,-0.13016532103037293,0.09356401384083046,0.004982698961937716,-0.24415224913494812,-0.019930795847750864,-0.01384083044982699,-0.017777777777777778,0.1085121107266436,0.05173394848135333,0.03254133025759323,0.007443291041906958,0.15378700499807765,-0.12456747404844293,0.11374086889657825,-0.16000000000000003,-0.13588619761630144,0.17279507881584008,-0.05536332179930796,0.017777777777777778,-0.16633602460592078,0.14173010380622836,0.13588619761630144,-0.07972318339100345,-0.022206843521722412,-0.08421376393694734,-0.09356401384083046,0.13588619761630144,-0.04822760476739715,-0.07111111111111111,-0.019930795847750864,-0.05536332179930796,-0.12456747404844293,0.36472126105344094,-0.10340638216070744,-0.01384083044982699,-0.0629911572472126,-0.28444444444444444,0.186082276047674,-0.041584006151480196,0.05173394848135333,0.07972318339100345,-0.003936947327950788,-0.03844675124951941,0.0629911572472126,-0.003936947327950788,4120.73828125,4090.0048828125,2115.64892578125,2725.794677734375,3170.307861328125,3406.700439453125,3496.319580078125,0.1300147026777267,-0.1238273754715919,-26.62386703491211,-18.65234565734863,0.1056039333343506
sedinet-62,2020-02-12,38.612151,-75.063754,2020,True,sand,1,0.05536332179930796,-0.05536332179930796,-0.010396001537870049,-0.13588619761630144,0.01384083044982699,-0.07972318339100345,-0.13588619761630144,-0.07972318339100345,-0.09842368319876971,0.019930795847750864,0.16633602460592078,-0.11374086889657825,-0.24415224913494812,-0.186082276047674,-0.08421376393694734,0.07535563244905807,-0.05911572472126105,-0.019930795847750864,0.0271280276816609,0.14173010380622836,0.07111111111111111,-0.05536332179930796,-0.13588619761630144,-0.05911572472126105,-0.21413302575932336,0.029773164167627833,0.2069357939254133,-0.05173394848135333,-0.08421376393694734,-0.12456747404844293,0.06698961937716265,0.1085121107266436,0.13588619761630144,0.044844290657439445,-0.1929104190695886,-0.1085121107266436,0.05911572472126105,0.16000000000000003,0.05911572472126105,0.08882737408688965,0.07535563244905807,0.09842368319876971,0.15378700499807765,0.044844290657439445,0.13588619761630144,0.11374086889657825,-0.01384083044982699,-0.09842368319876971,0.21413302575932336,-0.21413302575932336,0.007443291041906958,0.186082276047674,-0.1929104190695886,-0.05173394848135333,0.17279507881584008,-0.07972318339100345,0.13588619761630144,0.22145328719723184,0.28444444444444444,0.0271280276816609,-0.11909265667051133,-0.08882737408688965,-0.17937716262975778,-0.03543252595155709,4529.09228515625,4117.95654296875,2621.412109375,3232.749267578125,3803.44091796875,4415.61083984375,4623.5791015625,0.06960027664899826,-0.1776221543550491,-28.31883811950684,-18.53384971618652,0.03658835217356682
sedinet-67,2020-03-11,29.85417,-81.264882,2020,True,sand,1,0.024605920799692427,-0.12456747404844293,0.03844675124951941,0.10340638216070744,-0.14173010380622836,-0.029773164167627833,-0.05536332179930796,-0.08882737408688965,-0.13588619761630144,0.2364628988850442,0.04822760476739715,-0.14173010380622836,-0.2679584775086506,-0.16000000000000003,-0.041584006151480196,0.1085121107266436,0.019930795847750864,0.01574778931180315,-0.012056901191849288,0.07111111111111111,0.06698961937716265,0.05173394848135333,-0.16633602460592078,-0.0271280276816609,-0.186082276047674,-0.0271280276816609,0.041584006151480196,-0.024605920799692427,-0.12456747404844293,0.08882737408688965,0.21413302575932336,0.03844675124951941,0.16000000000000003,0.008858131487889272,-0.22145328719723184,0.03543252595155709,0.022206843521722412,0.16000000000000003,-0.044844290657439445,0.14769703960015382,0.03543252595155709,0.07972318339100345,0.024605920799692427,0.1085121107266436,-0.03543252595155709,0.12456747404844293,-0.03543252595155709,-0.09356401384083046,0.16000000000000003,-0.0629911572472126,0.002214532871972318,0.17279507881584008,-0.2288965782391388,0.004982698961937716,0.2288965782391388,-0.2599000384467512,0.03543252595155709,0.22145328719723184,0.2599000384467512,0.05173394848135333,-0.13588619761630144,-0.15378700499807765,-0.1085121107266436,-0.03844675124951941,4565.66052791425,3761.560210447541,2323.304217676117,3004.050531236576,3614.172536948293,4036.548247556916,4112.032066318997,0.1186521304227233,-0.1560934646586372,-26.17111432839096,-15.50963198278368,0.05525429836791201
sedinet-68,2020-03-11,29.854849,-81.265225,2020,True,sand,1,0.01574778931180315,-0.14769703960015382,0.0629911572472126,0.10340638216070744,-0.13588619761630144,-0.017777777777777778,-0.07535563244905807,-0.07972318339100345,-0.11909265667051133,0.186082276047674,0.05173394848135333,-0.07972318339100345,-0.3014225297962323,-0.12456747404844293,-0.0271280276816609,0.11909265667051133,-0.004982698961937716,-0.03254133025759323,0.008858131487889272,0.03543252595155709,0.07535563244905807,-0.01574778931180315,-0.16000000000000003,-0.05536332179930796,-0.17937716262975778,0.01384083044982699,0.08421376393694734,0.019930795847750864,-0.16000000000000003,0.09356401384083046,0.1929104190695886,0.03254133025759323,0.12456747404844293,0.03254133025759323,-0.22145328719723184,-0.019930795847750864,-0.019930795847750864,0.17279507881584008,-0.010396001537870049,0.17279507881584008,0.05173394848135333,0.11909265667051133,0.041584006151480196,0.08882737408688965,-0.041584006151480196,0.14173010380622836,0.010396001537870049,-0.14769703960015382,0.14769703960015382,-0.07535563244905807,0.01384083044982699,0.16000000000000003,-0.2364628988850442,-0.022206843521722412,0.2364628988850442,-0.29287197231833906,0.07111111111111111,0.1929104190695886,0.2679584775086506,0.06698961937716265,-0.11909265667051133,-0.09356401384083046,-0.07972318339100345,-0.07972318339100345,4775.62060546875,4350.02392578125,2916.682861328125,3463.92431640625,3836.441162109375,4163.61767578125,4266.31298828125,0.09080532193183899,-0.1051947399973869,-26.08024406433105,-16.78249740600586,0.05345664173364639
quick-0,2020-05-31,30.234561,77.949155,2020,True,gravel,2,0.01384083044982699,-0.15378700499807765,0.14173010380622836,-0.17279507881584008,0.002214532871972318,0.10340638216070744,0.010396001537870049,0.07111111111111111,-0.13588619761630144,0.07111111111111111,0.186082276047674,0.0271280276816609,-0.3014225297962323,-0.07972318339100345,0.044844290657439445,-0.0271280276816609,-0.1085121107266436,-0.0629911572472126,-0.12456747404844293,-0.29287197231833906,-0.16633602460592078,0.08882737408688965,0.03254133025759323,-0.10340638216070744,0.04822760476739715,0.07111111111111111,-0.21413302575932336,0.10340638216070744,-0.1085121107266436,0.022206843521722412,0.012056901191849288,0.14173010380622836,0.21413302575932336,-0.04822760476739715,0.022206843521722412,0.11909265667051133,-0.14769703960015382,0.06698961937716265,-0.11909265667051133,-0.044844290657439445,0.03254133025759323,-0.14173010380622836,-0.13016532103037293,0.08421376393694734,0.1929104190695886,0.1929104190695886,0.12456747404844293,0.2069357939254133,0.01384083044982699,-0.14173010380622836,0.12456747404844293,0.2519646289888504,0.05911572472126105,0.041584006151480196,0.05536332179930796,-0.17937716262975778,-0.09356401384083046,-0.012056901191849288,0.0629911572472126,-0.01574778931180315,0.07535563244905807,-0.13016532103037293,0.16000000000000003,-0.044844290657439445,1918.7880859375,1456.9619140625,1010.086975097656,1316.771728515625,1376.472778320312,2167.347900390625,2141.402099609375,0.02091770619153976,-0.2403967678546906,-17.17569351196289,-10.226487159729,-0.04478423297405243
quick-8,2020-12-05,28.544182,81.18491,2020,True,gravel,2,-0.041584006151480196,-0.10340638216070744,0.186082276047674,-0.05173394848135333,-0.022206843521722412,0.11374086889657825,-0.03543252595155709,-0.024605920799692427,-0.10340638216070744,0.2599000384467512,0.186082276047674,-0.04822760476739715,-0.2599000384467512,-0.06698961937716265,-0.012056901191849288,0.0005536332179930795,-0.17279507881584008,-0.11909265667051133,-0.07535563244905807,-0.21413302575932336,-0.13016532103037293,0.31009611687812383,-0.09356401384083046,-0.029773164167627833,-0.041584006151480196,-0.024605920799692427,-0.11374086889657825,0.186082276047674,-0.0271280276816609,-0.07972318339100345,0.17937716262975778,0.186082276047674,0.15378700499807765,-0.10340638216070744,-0.05173394848135333,0.2519646289888504,-0.21413302575932336,-0.01574778931180315,0.01384083044982699,0.09356401384083046,0.10340638216070744,0.1085121107266436,-0.14769703960015382,-0.008858131487889272,0.017777777777777778,0.0629911572472126,0.14173010380622836,0.04822760476739715,-0.07111111111111111,0.01574778931180315,0.01384083044982699,0.2679584775086506,-0.0629911572472126,-0.11374086889657825,0.13588619761630144,-0.1085121107266436,-0.044844290657439445,0.03543252595155709,-0.041584006151480196,-0.024605920799692427,0.04822760476739715,-0.15378700499807765,0.13016532103037293,-0.029773164167627833,3555.050494025735,3493.684254365809,1800.278801413143,2167.000057444853,2362.500129250919,2766.705379710478,2674.371984145221,0.1387389486326891,-0.1048019024379113,-21.95525348887724,-12.35462424334358,0.1098128574735978
quick-11,2020-12-23,26.774809,87.126765,2020,True,gravel,2,-0.002214532871972318,-0.17279507881584008,0.15378700499807765,-0.0629911572472126,-0.041584006151480196,0.13016532103037293,0.017777777777777778,-0.08882737408688965,-0.11374086889657825,0.28444444444444444,0.2069357939254133,-0.10340638216070744,-0.2761399461745483,-0.05173394848135333,0.010396001537870049,0.09842368319876971,-0.10340638216070744,-0.1085121107266436,-0.10340638216070744,-0.09356401384083046,-0.0629911572472126,0.36472126105344094,-0.11909265667051133,0.05173394848135333,-0.14769703960015382,-0.11374086889657825,-0.03254133025759323,0.010396001537870049,-0.05911572472126105,-0.006151480199923107,0.14173010380622836,0.08882737408688965,0.186082276047674,-0.07535563244905807,-0.05911572472126105,0.1929104190695886,-0.19986159169550174,-0.03844675124951941,0.05536332179930796,0.08421376393694734,0.07535563244905807,0.16000000000000003,-0.05536332179930796,0.03543252595155709,-0.11909265667051133,0.05173394848135333,-0.024605920799692427,0.13016532103037293,-0.14769703960015382,0.03254133025759323,0.06698961937716265,0.22145328719723184,-0.15378700499807765,-0.13588619761630144,0.186082276047674,-0.041584006151480196,0.07972318339100345,0.022206843521722412,-0.09842368319876971,-0.0271280276816609,-0.08421376393694734,-0.14173010380622836,0.08882737408688965,0.07972318339100345,3497.741355358715,3602.392499037192,1997.543821522888,2320.333104093309,2476.485671352333,2682.900933923856,2608.923112896127,0.1290216040863118,-0.05851659472559539,-26.46237950929453,-17.33606279400033,0.1127512522146735
quick-12,2020-12-23,26.753926,87.116091,2020,True,gravel,2,0.006151480199923107,-0.17279507881584008,0.17937716262975778,-0.017777777777777778,-0.03844675124951941,0.08882737408688965,0.0271280276816609,-0.041584006151480196,-0.0629911572472126,0.31009611687812383,0.2679584775086506,-0.13016532103037293,-0.24415224913494812,-0.09356401384083046,0.044844290657439445,0.08421376393694734,-0.14769703960015382,-0.11374086889657825,-0.05173394848135333,-0.05911572472126105,-0.041584006151480196,0.34602076124567477,-0.1085121107266436,-0.07535563244905807,-0.0629911572472126,-0.09356401384083046,0.08421376393694734,0.04822760476739715,-0.13016532103037293,-0.010396001537870049,0.16000000000000003,0.10340638216070744,0.12456747404844293,-0.08882737408688965,-0.14173010380622836,0.13588619761630144,-0.2364628988850442,-0.003014225297962322,0.10340638216070744,0.1085121107266436,0.16000000000000003,0.1929104190695886,-0.06698961937716265,0.01384083044982699,-0.12456747404844293,0.0629911572472126,0.04822760476739715,0.07535563244905807,-0.05536332179930796,-0.03844675124951941,0.0629911572472126,0.28444444444444444,-0.08882737408688965,-0.07972318339100345,0.15378700499807765,-0.0629911572472126,0.08882737408688965,0.017777777777777778,-0.012056901191849288,-0.09356401384083046,-0.07111111111111111,-0.07535563244905807,0.07972318339100345,-0.000984236831987697,3925.833740234375,4118.07470703125,2124.84765625,2482.78662109375,2655.493896484375,2893.455810546875,2778.47265625,0.1462363302707672,-0.05618496611714363,-26.65740394592285,-17.82611656188965,0.1321364045143127
ns-1,2020-12-11,25.230677,83.021533,2020,True,greenveg,6,0.041584006151480196,-0.05536332179930796,0.16000000000000003,0.007443291041906958,0.08421376393694734,0.16000000000000003,-0.017777777777777778,0.09356401384083046,-0.10340638216070744,0.11374086889657825,0.12456747404844293,0.13588619761630144,-0.3188927335640138,0.10340638216070744,0.07535563244905807,0.17279507881584008,-0.19986159169550174,0.05911572472126105,-0.16000000000000003,-0.17279507881584008,-0.2519646289888504,0.19986159169550174,0.06698961937716265,-0.017777777777777778,0.029773164167627833,0.1085121107266436,0.14769703960015382,0.012056901191849288,0.01384083044982699,0.12456747404844293,0.07111111111111111,0.05911572472126105,-0.010396001537870049,-0.01574778931180315,0.16633602460592078,0.16633602460592078,-0.16633602460592078,0.01384083044982699,0.07111111111111111,0.0629911572472126,0.08421376393694734,0.10340638216070744,-0.15378700499807765,0.12456747404844293,0.09356401384083046,0.11909265667051133,0.041584006151480196,0.04822760476739715,-0.17937716262975778,0.13016532103037293,-0.024605920799692427,0.19986159169550174,-0.11374086889657825,-0.16000000000000003,0.24415224913494812,-0.14769703960015382,0.03543252595155709,-0.024605920799692427,-0.16633602460592078,-0.13016532103037293,-0.019930795847750864,-0.07972318339100345,0.07111111111111111,0.09356401384083046,2340.576171875,1223.116455078125,685.6358032226562,974.8358154296875,597.6268920898438,4456.486328125,4194.34033203125,-0.247196689248085,-0.621626079082489,-14.51888847351074,-8.495201110839844,-0.3978357911109924
ns-5,2020-05-11,22.642989,88.439406,2020,True,bare,5,0.16000000000000003,-0.05536332179930796,0.22145328719723184,-0.08882737408688965,-0.022206843521722412,-0.09842368319876971,0.19986159169550174,-0.006151480199923107,-0.3188927335640138,0.09842368319876971,-0.044844290657439445,0.05536332179930796,-0.19986159169550174,-0.14769703960015382,-0.11909265667051133,-0.08421376393694734,0.12456747404844293,-0.010396001537870049,0.05536332179930796,0.05911572472126105,0.05911572472126105,0.16000000000000003,-0.15378700499807765,-0.044844290657439445,0.186082276047674,0.08882737408688965,0.04822760476739715,0.03543252595155709,-0.022206843521722412,0.04822760476739715,0.15378700499807765,0.12456747404844293,-0.05536332179930796,0.09842368319876971,0.09842368319876971,-0.012056901191849288,-0.31009611687812383,-0.024605920799692427,0.03844675124951941,-0.186082276047674,0.05173394848135333,0.022206843521722412,-0.16000000000000003,0.05911572472126105,0.03844675124951941,0.15378700499807765,-0.03844675124951941,0.06698961937716265,-0.007443291041906958,0.09356401384083046,-0.029773164167627833,0.16633602460592078,-0.2761399461745483,-0.05911572472126105,0.2069357939254133,-0.21413302575932336,0.13588619761630144,-0.017777777777777778,0.1085121107266436,-0.04822760476739715,-0.044844290657439445,-0.07972318339100345,-0.16633602460592078,0.07111111111111111,4325.92138671875,4317.927734375,2614.53515625,3308.46484375,3735.006103515625,3910.91650390625,3990.51513671875,0.09963712096214294,-0.09379755705595016,-5.343202590942383,3.86922287940979,0.08078256994485855
ns-7,2020-09-08,19.744671,85.694326,2020,True,water,4,0.002214532871972318,-0.11909265667051133,-0.05536332179930796,0.029773164167627833,-0.05536332179930796,0.05911572472126105,0.04822760476739715,0.1085121107266436,-0.11374086889657825,0.13588619761630144,0.2679584775086506,-0.024605920799692427,-0.24415224913494812,-0.09356401384083046,0.09356401384083046,0.05536332179930796,0.041584006151480196,-0.10340638216070744,-0.09842368319876971,-0.09356401384083046,0.05911572472126105,0.2679584775086506,0.041584006151480196,0.1085121107266436,-0.11374086889657825,-0.13016532103037293,0.1085121107266436,-0.16000000000000003,0.06698961937716265,0.09842368319876971,-0.09356401384083046,0.33685505574778934,0.05911572472126105,-0.04822760476739715,-0.07535563244905807,0.11909265667051133,0.12456747404844293,0.006151480199923107,-0.008858131487889272,0.10340638216070744,-0.0271280276816609,-0.2364628988850442,0.13016532103037293,0.10340638216070744,-0.14173010380622836,0.1085121107266436,-0.16000000000000003,0.16633602460592078,-0.11909265667051133,0.029773164167627833,0.05536332179930796,0.16633602460592078,-0.16000000000000003,-0.05911572472126105,0.05173394848135333,-0.03543252595155709,-0.07111111111111111,0.09842368319876971,0.041584006151480196,-0.0629911572472126,0.05173394848135333,-0.186082276047674,0.019930795847750864,0.31009611687812383,99.69997613821458,104.0602121495489,422.2135650862509,481.7475445875482,239.5989397532905,90.276784270557,80.08723068237306,-0.1935023310691563,0.715290934737049,-27.1957456104791,-18.32896635425625,-0.1194061934391954
ns-9,2020-01-02,-23.855629,35.553179,2020,True,whitewater,3,-0.08421376393694734,-0.03844675124951941,-0.12456747404844293,-0.0005536332179930795,-0.14173010380622836,0.03543252595155709,0.11909265667051133,0.2069357939254133,-0.13016532103037293,0.15378700499807765,0.11909265667051133,-0.06698961937716265,-0.11909265667051133,-0.0271280276816609,0.010396001537870049,0.05536332179930796,0.03543252595155709,-0.2288965782391388,0.004982698961937716,0.0271280276816609,0.13016532103037293,0.1929104190695886,-0.14173010380622836,0.07111111111111111,-0.19986159169550174,-0.13588619761630144,-0.04822760476739715,-0.09356401384083046,-0.041584006151480196,-0.044844290657439445,-0.07972318339100345,0.17937716262975778,0.17937716262975778,-0.08421376393694734,0.044844290657439445,0.16633602460592078,0.12456747404844293,0.0271280276816609,-0.14173010380622836,0.11909265667051133,-0.16633602460592078,-0.1085121107266436,0.11374086889657825,0.07972318339100345,-0.12456747404844293,0.05911572472126105,-0.17279507881584008,0.10340638216070744,-0.14173010380622836,-0.03543252595155709,0.14173010380622836,0.2364628988850442,-0.2599000384467512,-0.0629911572472126,0.01384083044982699,-0.11909265667051133,0.041584006151480196,0.11909265667051133,0.08882737408688965,0.14173010380622836,0.0629911572472126,-0.28444444444444444,-0.01574778931180315,0.13016532103037293,555.0305398328209,392.0479914806379,3604.081642564023,3701.312908957581,2405.808055230426,1881.134723319043,2349.905202046198,-0.3441834776302537,0.2224729710430014,-28.42106869418699,-17.50852040177217,-0.2552681335580908
ns-10,2020-01-02,-23.87458,35.552519,2020,True,whitewater,3,-0.07972318339100345,-0.03254133025759323,-0.16633602460592078,-0.03254133025759323,-0.11909265667051133,0.010396001537870049,0.1085121107266436,0.2069357939254133,-0.11909265667051133,0.13588619761630144,0.13016532103037293,-0.0629911572472126,-0.1085121107266436,-0.04822760476739715,0.01574778931180315,0.05536332179930796,0.044844290657439445,-0.19986159169550174,0.03844675124951941,0.0271280276816609,0.14173010380622836,0.24415224913494812,-0.16000000000000003,0.07111111111111111,-0.19986159169550174,-0.19986159169550174,0.006151480199923107,-0.12456747404844293,-0.0271280276816609,-0.07535563244905807,-0.09356401384083046,0.2364628988850442,0.17279507881584008,-0.06698961937716265,0.010396001537870049,0.12456747404844293,0.0629911572472126,0.041584006151480196,-0.1085121107266436,0.07972318339100345,-0.13016532103037293,-0.11374086889657825,0.14173010380622836,0.07535563244905807,-0.13016532103037293,0.041584006151480196,-0.17279507881584008,0.10340638216070744,-0.16000000000000003,-0.04822760476739715,0.17937716262975778,0.2069357939254133,-0.24415224913494812,-0.04822760476739715,-0.0271280276816609,-0.09356401384083046,0.04822760476739715,0.09842368319876971,0.08882737408688965,0.12456747404844293,0.05911572472126105,-0.2761399461745483,-0.012056901191849288,0.16000000000000003,589.3359401537025,460.660231327665,2531.205168350883,2688.49719680565,2075.222296009892,1333.845203565515,1413.105913798014,-0.1780164694224579,0.3542990057148795,-29.59363443955131,-18.07534359503483,-0.1405279083798329
ns-38,2020-08-15,48.860377,2.338563,2020,True,bare,5,0.0271280276816609,-0.3014225297962323,0.0005536332179930795,-0.11374086889657825,0.01574778931180315,-0.03844675124951941,0.14173010380622836,-0.06698961937716265,-0.11909265667051133,0.029773164167627833,0.2288965782391388,-0.09356401384083046,-0.15378700499807765,-0.1085121107266436,-0.1085121107266436,-0.2288965782391388,0.19986159169550174,0.0629911572472126,-0.0629911572472126,0.022206843521722412,0.08882737408688965,-0.11909265667051133,-0.22145328719723184,-0.029773164167627833,0.022206843521722412,0.186082276047674,0.13016532103037293,0.09842368319876971,0.012056901191849288,0.14769703960015382,0.019930795847750864,-0.12456747404844293,-0.010396001537870049,0.04822760476739715,0.07111111111111111,-0.09356401384083046,-0.2288965782391388,-0.06698961937716265,0.0271280276816609,0.186082276047674,0.017777777777777778,-0.04822760476739715,-0.05536332179930796,-0.04822760476739715,-0.08421376393694734,-0.06698961937716265,-0.11374086889657825,-0.11374086889657825,0.044844290657439445,-0.041584006151480196,-0.22145328719723184,0.19986159169550174,-0.1085121107266436,-0.05173394848135333,0.2519646289888504,-0.24415224913494812,0.05911572472126105,0.07111111111111111,0.1085121107266436,-0.012056901191849288,0.15378700499807765,-0.10340638216070744,-0.14173010380622836,0.11374086889657825,2890.979248046875,2862.317138671875,1649.1171875,2013.751708984375,2312.220703125,2606.62060546875,2678.27587890625,0.09184395521879196,-0.1427654474973679,-17.14566040039062,-9.150957107543945,0.07376806437969208
ns-39,2020-08-15,48.861034,2.32731,2020,True,water,4,-0.11374086889657825,-0.3278123798539023,-0.16633602460592078,-0.05173394848135333,-0.03844675124951941,-0.05173394848135333,0.09842368319876971,0.041584006151480196,0.03254133025759323,-0.03543252595155709,0.186082276047674,-0.08882737408688965,-0.03254133025759323,-0.14769703960015382,0.003014225297962322,-0.017777777777777778,0.07111111111111111,-0.09356401384083046,-0.0629911572472126,0.04822760476739715,0.007443291041906958,-0.010396001537870049,-0.16000000000000003,0.13016532103037293,-0.1929104190695886,0.03844675124951941,0.08882737408688965,-0.08882737408688965,0.186082276047674,-0.01574778931180315,-0.16000000000000003,0.07535563244905807,-0.0271280276816609,-0.024605920799692427,0.002214532871972318,0.07111111111111111,-0.05536332179930796,-0.17937716262975778,-0.08882737408688965,0.28444444444444444,-0.13588619761630144,-0.17937716262975778,0.14769703960015382,0.010396001537870049,-0.08421376393694734,0.17279507881584008,-0.17279507881584008,0.07111111111111111,-0.17279507881584008,-0.2069357939254133,-0.13588619761630144,0.13016532103037293,-0.13016532103037293,0.03844675124951941,0.017777777777777778,-0.12456747404844293,0.010396001537870049,0.14173010380622836,0.07972318339100345,-0.03543252595155709,-0.007443291041906958,-0.2069357939254133,-0.017777777777777778,0.31009611687812383,336.3621215820312,296.652587890625,373.9283142089844,430.7205810546875,299.316162109375,324.2113952636719,284.0147094726562,-0.03719519823789597,0.2271664887666702,-21.04976654052734,-16.42435455322266,-0.04677221179008484
